;CountryCode;EVTOL;HOTOL;NAPTOL;ORATOL;EVIG;HOIG;NAPIG;ORAIG
;IRQ;1988;03;27;00:59:59;1988;09;25;01:59:59
;IRQ;1989;03;26;00:59:59;1989;09;24;01:59:59
;IRQ;1990;03;25;00:59:59;1990;09;30;01:59:59
;IRQ;1991;04;1;02:59:59;1991;10;1;03:59:59
;IRQ;1992;04;1;02:59:59;1992;10;1;03:59:59
;IRQ;1993;04;1;02:59:59;1993;10;1;03:59:59
;IRQ;1994;04;1;02:59:59;1994;10;1;03:59:59
;IRQ;1995;04;1;02:59:59;1995;10;1;03:59:59
;IRQ;1996;04;1;02:59:59;1996;10;1;03:59:59
;IRQ;1997;04;1;02:59:59;1997;10;1;03:59:59
;IRQ;1998;04;1;02:59:59;1998;10;1;03:59:59
;IRQ;1999;04;1;02:59:59;1999;10;1;03:59:59
;IRQ;2000;04;1;02:59:59;2000;10;1;03:59:59
;IRQ;2001;04;1;02:59:59;2001;10;1;03:59:59
;IRQ;2002;04;1;02:59:59;2002;10;1;03:59:59
;IRQ;2003;04;1;02:59:59;2003;10;1;03:59:59
;IRQ;2004;04;1;02:59:59;2004;10;1;03:59:59
;IRQ;2005;04;1;02:59:59;2005;10;1;03:59:59
;IRQ;2006;04;1;02:59:59;2006;10;1;03:59:59
;IRQ;2007;04;1;02:59:59;2007;10;1;03:59:59
;IS;1917;02;19;22:59:59;1917;10;21;00:59:59
;IS;1918;02;19;22:59:59;1918;11;16;00:59:59
;IS;1939;04;29;22:59:59;1939;11;29;01:59:59
;IS;1940;02;25;01:59:59;1940;11;3;01:59:59
;IS;1941;03;2;00:59:59;1941;11;2;01:59:59
;IS;1942;03;8;00:59:59;1942;10;25;01:59:59
;IS;1943;03;7;00:59:59;1943;10;24;01:59:59
;IS;1944;03;5;00:59:59;1944;10;22;01:59:59
;IS;1945;03;4;00:59:59;1945;10;28;01:59:59
;IS;1946;03;3;00:59:59;1946;10;27;01:59:59
;IS;1947;04;6;00:59:59;1947;10;26;01:59:59
;IS;1948;04;4;00:59:59;1948;10;24;01:59:59
;IS;1949;04;3;00:59:59;1949;10;30;01:59:59
;IS;1950;04;2;00:59:59;1950;10;22;01:59:59
;IS;1951;04;1;00:59:59;1951;10;28;01:59:59
;IS;1952;04;6;00:59:59;1952;10;26;01:59:59
;IS;1953;04;5;00:59:59;1953;10;25;01:59:59
;IS;1954;04;4;00:59:59;1954;10;24;01:59:59
;IS;1955;04;3;00:59:59;1955;10;23;01:59:59
;IS;1956;04;1;00:59:59;1956;10;28;01:59:59
;IS;1957;04;7;00:59:59;1957;10;27;01:59:59
;IS;1958;04;6;00:59:59;1958;10;26;01:59:59
;IS;1959;04;5;00:59:59;1959;10;25;01:59:59
;IS;1960;04;3;00:59:59;1960;10;23;01:59:59
;IS;1961;04;2;00:59:59;1961;10;22;01:59:59
;IS;1962;04;1;00:59:59;1962;10;28;01:59:59
;IS;1963;04;7;00:59:59;1963;10;27;01:59:59
;IS;1964;04;5;00:59:59;1964;10;25;01:59:59
;IS;1965;04;4;00:59:59;1965;10;24;01:59:59
;IS;1966;04;3;00:59:59;1966;10;23;01:59:59
;IS;1967;04;2;00:59:59;1967;10;29;01:59:59
;J;1948;05;2;01:59:59;1948;09;11;01:59:59
;J;1949;04;3;01:59:59;1949;09;10;01:59:59
;J;1950;05;7;01:59:59;1950;09;9;01:59:59
;J;1951;05;6;01:59:59;1951;09;8;01:59:59
;JA;1974;04;28;01:59:59;1974;10;27;01:59:59
;JA;1975;02;23;01:59:59;1975;10;26;01:59:59
;JA;1976;04;25;01:59:59;1976;10;31;01:59:59
;JA;1977;04;24;01:59:59;1977;10;30;01:59:59
;JA;1978;04;30;01:59:59;1978;10;29;01:59:59
;JA;1979;04;29;01:59:59;1979;10;28;01:59:59
;JA;1980;04;27;01:59:59;1980;10;26;01:59:59
;JA;1981;04;26;01:59:59;1981;10;25;01:59:59
;JA;1982;04;25;01:59:59;1982;10;31;01:59:59
;JA;1983;04;24;01:59:59;1983;10;30;01:59:59
;JOR;1973;06;5;23:59:59;1973;09;30;23:59:59
;JOR;1974;04;30;23:59:59;1974;09;30;23:59:59
;JOR;1975;04;30;23:59:59;1975;09;30;23:59:59
;JOR;1976;04;30;23:59:59;1976;10;31;23:59:59
;JOR;1977;04;30;23:59:59;1977;09;30;23:59:59
;JOR;1978;04;29;23:59:59;1978;09;29;23:59:59
;JOR;1985;03;31;23:59:59;1985;09;30;23:59:59
;JOR;1986;04;3;23:59:59;1986;10;2;23:59:59
;JOR;1987;04;2;23:59:59;1987;10;1;23:59:59
;JOR;1988;03;31;23:59:59;1988;10;6;23:59:59
;JOR;1989;05;7;23:59:59;1989;10;5;23:59:59
;JOR;1990;04;26;23:59:59;1990;10;4;23:59:59
;JOR;1991;04;16;23:59:59;1991;09;26;23:59:59
;JOR;1992;04;9;23:59:59;1992;10;1;23:59:59
;JOR;1993;04;1;23:59:59;1993;09;30;23:59:59
;JOR;1994;03;31;23:59:59;1994;09;15;23:59:59
;JOR;1995;04;6;23:59:59;1995;09;15;00:59:59
;JOR;1996;04;4;23:59:59;1996;09;20;00:59:59
;JOR;1997;04;3;23:59:59;1997;09;19;00:59:59
;JOR;1998;04;2;23:59:59;1998;09;18;00:59:59
;JOR;1999;06;30;23:59:59;1999;09;24;00:59:59
;JOR;2000;03;30;23:59:59;2000;09;29;00:59:59
;JOR;2001;03;29;23:59:59;2001;09;28;00:59:59
;JOR;2002;03;28;23:59:59;2002;09;27;00:59:59
;JOR;2003;03;27;23:59:59;2003;10;24;00:59:59
;JOR;2004;03;25;23:59:59;2004;10;15;00:59:59
;JOR;2005;03;31;23:59:59;2005;09;30;00:59:59
;JOR;2006;03;30;23:59:59;2006;10;27;00:59:59
;JOR;2007;03;29;23:59:59;2007;10;26;00:59:59
;JOR;2008;03;27;23:59:59;2008;10;31;00:59:59
;JOR;2009;03;26;23:59:59;2009;10;30;00:59:59
;JOR;2010;03;25;23:59:59;2010;10;29;00:59:59
;JOR;2011;03;31;23:59:59;2011;10;28;00:59:59
;JOR;2012;03;29;23:59:59;2012;10;26;00:59:59
;JOR;2013;03;28;23:59:59;2013;10;25;00:59:59
;JOR;2014;03;27;23:59:59;2014;10;31;00:59:59
;JOR;2015;03;26;23:59:59;2015;10;30;00:59:59
;JOR;2016;03;31;23:59:59;2016;10;28;00:59:59
;JOR;2017;03;30;23:59:59;2017;10;27;00:59:59
;JOR;2018;03;29;23:59:59;2018;10;26;00:59:59
;JOR;2019;03;28;23:59:59;2019;10;25;00:59:59
;KAZ;1981;03;31;23:59:59;1981;09;30;23:59:59
;KAZ;1982;03;31;23:59:59;1982;09;30;23:59:59
;KAZ;1983;03;31;23:59:59;1983;09;30;23:59:59
;KAZ;1984;03;31;23:59:59;1984;09;30;02:59:59
;KAZ;1985;03;31;01:59:59;1985;09;29;02:59:59
;KAZ;1986;03;30;01:59:59;1986;09;28;02:59:59
;KAZ;1987;03;29;01:59:59;1987;09;27;02:59:59
;KAZ;1988;03;27;01:59:59;1988;09;25;02:59:59
;KAZ;1989;03;26;01:59:59;1989;09;24;02:59:59
;KAZ;1990;03;25;01:59:59;1990;09;30;02:59:59
;KAZ;1992;03;28;22:59:59;1992;09;26;22:59:59
;KAZ;1993;03;28;01:59:59;1993;09;26;02:59:59
;KAZ;1994;03;27;01:59:59;1994;09;25;02:59:59
;KAZ;1995;03;26;01:59:59;1995;09;24;02:59:59
;KAZ;1996;03;31;01:59:59;1996;10;27;02:59:59
;KAZ;1997;03;30;01:59:59;1997;10;26;02:59:59
;KAZ;1998;03;29;01:59:59;1998;10;25;02:59:59
;KAZ;1999;03;28;01:59:59;1999;10;31;02:59:59
;KAZ;2000;03;26;01:59:59;2000;10;29;02:59:59
;KAZ;2001;03;25;01:59:59;2001;10;28;02:59:59
;KAZ;2002;03;31;01:59:59;2002;10;27;02:59:59
;KAZ;2003;03;30;01:59:59;2003;10;26;02:59:59
;KAZ;2004;03;28;01:59:59;2004;10;31;02:59:59
;KVR;1942;08;31;23:59:59;1945;10;14;23:59:59
;L;1916;05;14;22:59:59;1916;10;1;00:59:59
;L;1917;04;28;22:59:59;1917;09;17;00:59:59
;L;1918;04;15;01:59:59;1918;09;16;02:59:59
;L;1919;03;1;22:59:59;1919;10;5;02:59:59
;L;1920;02;14;22:59:59;1920;10;24;01:59:59
;L;1921;03;14;22:59:59;1921;10;26;01:59:59
;L;1922;03;25;22:59:59;1922;10;8;00:59:59
;L;1923;04;21;22:59:59;1923;10;7;01:59:59
;L;1924;03;29;22:59:59;1924;10;5;00:59:59
;L;1925;04;5;22:59:59;1925;10;4;00:59:59
;L;1926;04;17;22:59:59;1926;10;3;00:59:59
;L;1927;04;9;22:59:59;1927;10;2;00:59:59
;L;1928;04;14;22:59:59;1928;10;7;00:59:59
;L;1929;04;20;22:59:59;1929;10;6;02:59:59
;L;1930;04;13;01:59:59;1930;10;5;02:59:59
;L;1931;04;19;01:59:59;1931;10;4;02:59:59
;L;1932;04;3;01:59:59;1932;10;2;02:59:59
;L;1933;03;26;01:59:59;1933;10;8;02:59:59
;L;1934;04;8;01:59:59;1934;10;7;02:59:59
;L;1935;03;31;01:59:59;1935;10;6;02:59:59
;L;1936;04;19;01:59:59;1936;10;4;02:59:59
;L;1937;04;4;01:59:59;1937;10;3;02:59:59
;L;1938;03;27;01:59:59;1938;10;2;02:59:59
;L;1939;04;16;01:59:59;1939;11;19;02:59:59
;L;1940;02;25;01:59:59;1942;11;2;02:59:59
;L;1943;03;29;01:59:59;1943;10;4;02:59:59
;L;1944;04;3;01:59:59;1944;09;18;02:59:59
;L;1945;04;2;01:59:59;1945;09;16;02:59:59
;L;1946;05;19;01:59:59;1946;10;7;02:59:59
;L;1977;04;3;01:59:59;1977;09;25;02:59:59
;L;1978;04;2;01:59:59;1978;10;1;02:59:59
;L;1979;04;1;01:59:59;1979;09;30;02:59:59
;L;1980;04;6;01:59:59;1980;09;28;02:59:59
;L;1981;03;29;01:59:59;1981;09;27;02:59:59
;L;1982;03;28;01:59:59;1982;09;26;02:59:59
;L;1983;03;27;01:59:59;1983;09;25;02:59:59
;L;1984;03;25;01:59:59;1984;09;30;02:59:59
;L;1985;03;31;01:59:59;1985;09;29;02:59:59
;L;1986;03;30;01:59:59;1986;09;28;02:59:59
;L;1987;03;29;01:59:59;1987;09;27;02:59:59
;L;1988;03;27;01:59:59;1988;09;25;02:59:59
;L;1989;03;26;01:59:59;1989;09;24;02:59:59
;L;1990;03;25;01:59:59;1990;09;30;02:59:59
;L;1991;03;31;01:59:59;1991;09;29;02:59:59
;L;1992;03;29;01:59:59;1992;09;27;02:59:59
;L;1993;03;28;01:59:59;1993;09;26;02:59:59
;L;1994;03;27;01:59:59;1994;09;25;02:59:59
;L;1995;03;26;01:59:59;1995;09;24;02:59:59
;L;1996;03;31;01:59:59;1996;10;27;02:59:59
;L;1997;03;30;01:59:59;1997;10;26;02:59:59
;L;1998;03;29;01:59:59;1998;10;25;02:59:59
;L;1999;03;28;01:59:59;1999;10;31;02:59:59
;L;2000;03;26;01:59:59;2000;10;29;02:59:59
;L;2001;03;25;01:59:59;2001;10;28;02:59:59
;L;2002;03;31;01:59:59;2002;10;27;02:59:59
;L;2003;03;30;01:59:59;2003;10;26;02:59:59
;L;2004;03;28;01:59:59;2004;10;31;02:59:59
;L;2005;03;27;01:59:59;2005;10;30;02:59:59
;L;2006;03;26;01:59:59;2006;10;29;02:59:59
;L;2007;03;25;01:59:59;2007;10;28;02:59:59
;L;2008;03;30;01:59:59;2008;10;26;02:59:59
;L;2009;03;29;01:59:59;2009;10;25;02:59:59
;L;2010;03;28;01:59:59;2010;10;31;02:59:59
;L;2011;03;27;01:59:59;2011;10;30;02:59:59
;L;2012;03;25;01:59:59;2012;10;28;02:59:59
;L;2013;03;31;01:59:59;2013;10;27;02:59:59
;L;2014;03;30;01:59:59;2014;10;26;02:59:59
;L;2015;03;29;01:59:59;2015;10;25;02:59:59
;L;2016;03;27;01:59:59;2016;10;30;02:59:59
;L;2017;03;26;01:59:59;2017;10;29;02:59:59
;L;2018;03;25;01:59:59;2018;10;28;02:59:59
;L;2019;03;31;01:59:59;2019;10;27;02:59:59
;LAR;1951;10;14;01:59:59;1951;12;31;23:59:59
;LAR;1953;10;9;01:59:59;1953;12;31;23:59:59
;LAR;1955;09;29;23:59:59;1955;12;31;23:59:59
;LAR;1982;03;31;23:59:59;1982;09;30;23:59:59
;LAR;1983;03;31;23:59:59;1983;09;30;23:59:59
;LAR;1984;03;31;23:59:59;1984;09;30;23:59:59
;LAR;1985;04;5;23:59:59;1985;09;30;23:59:59
;LAR;1986;04;3;23:59:59;1986;10;2;23:59:59
;LAR;1987;03;31;23:59:59;1987;09;30;23:59:59
;LAR;1988;03;31;23:59:59;1988;09;30;23:59:59
;LAR;1989;03;31;23:59:59;1989;09;30;23:59:59
;LET;1918;04;15;03:00:00;1918;09;16;02:00:00
;LET;1919;04;1;03:00:00;1919;05;22;02:00:00
;LET;1990;03;25;01:59:59;1990;09;30;02:59:59
;LET;1991;03;31;01:59:59;1991;09;29;02:59:59
;LET;1992;03;29;01:59:59;1992;09;27;02:59:59
;LET;1993;03;28;01:59:59;1993;09;26;02:59:59
;LET;1994;03;27;01:59:59;1994;09;25;02:59:59
;LET;1995;03;26;01:59:59;1995;09;24;02:59:59
;LET;1996;03;31;01:59:59;1996;09;29;02:59:59
;LET;1997;03;30;02:59:59;1997;10;26;03:59:59
;LET;1998;03;29;02:59:59;1998;10;25;03:59:59
;LET;1999;03;28;02:59:59;1999;10;31;03:59:59
;LET;2001;03;25;02:59:59;2001;10;28;03:59:59
;LET;2002;03;31;02:59:59;2002;10;27;03:59:59
;LET;2003;03;30;02:59:59;2003;10;26;03:59:59
;LET;2004;03;28;02:59:59;2004;10;31;03:59:59
;LET;2005;03;27;02:59:59;2005;10;30;03:59:59
;LET;2006;03;26;02:59:59;2006;10;29;03:59:59
;LET;2007;03;25;02:59:59;2007;10;28;03:59:59
;LET;2008;03;30;02:59:59;2008;10;26;03:59:59
;LET;2009;03;29;02:59:59;2009;10;25;03:59:59
;LET;2010;03;28;02:59:59;2010;10;31;03:59:59
;LET;2011;03;27;02:59:59;2011;10;30;03:59:59
;LET;2012;03;25;02:59:59;2012;10;28;03:59:59
;LET;2013;03;31;02:59:59;2013;10;27;03:59:59
;LET;2014;03;30;02:59:59;2014;10;26;03:59:59
;LET;2015;03;29;02:59:59;2015;10;25;03:59:59
;LET;2016;03;27;02:59:59;2016;10;30;03:59:59
;LET;2017;03;26;02:59:59;2017;10;29;03:59:59
;LET;2018;03;25;02:59:59;2018;10;28;03:59:59
;LET;2019;03;31;02:59:59;2019;10;27;03:59:59
;LIT;2010;03;28;02:59:59;2010;10;31;03:59:59
;LIT;2011;03;27;02:59:59;2011;10;30;03:59:59
;LIT;2012;03;25;02:59:59;2012;10;28;03:59:59
;LIT;2013;03;31;02:59:59;2013;10;27;03:59:59
;LIT;2014;03;30;02:59:59;2014;10;26;03:59:59
;LIT;2015;03;29;02:59:59;2015;10;25;03:59:59
;LIT;2016;03;27;02:59:59;2016;10;30;03:59:59
;LIT;2017;03;26;02:59:59;2017;10;29;03:59:59
;LIT;2018;03;25;02:59:59;2018;10;28;03:59:59
;LIT;2019;03;31;02:59:59;2019;10;27;03:59:59
;LIT;2010;03;28;02:59:59;2010;10;31;03:59:59
;LIT;2011;03;27;02:59:59;2011;10;30;03:59:59
;LIT;2012;03;25;02:59:59;2012;10;28;03:59:59
;LIT;2013;03;31;02:59:59;2013;10;27;03:59:59
;LIT;2014;03;30;02:59:59;2014;10;26;03:59:59
;LIT;2015;03;29;02:59:59;2015;10;25;03:59:59
;LIT;2016;03;27;02:59:59;2016;10;30;03:59:59
;LIT;2017;03;26;02:59:59;2017;10;29;03:59:59
;LIT;2018;03;25;02:59:59;2018;10;28;03:59:59
;LIT;2019;03;31;02:59:59;2019;10;27;03:59:59
;LIT;2010;03;28;02:59:59;2010;10;31;03:59:59
;LIT;2011;03;27;02:59:59;2011;10;30;03:59:59
;LIT;2012;03;25;02:59:59;2012;10;28;03:59:59
;LIT;2013;03;31;02:59:59;2013;10;27;03:59:59
;LIT;2014;03;30;02:59:59;2014;10;26;03:59:59
;LIT;2015;03;29;02:59:59;2015;10;25;03:59:59
;LIT;2016;03;27;02:59:59;2016;10;30;03:59:59
;LIT;2017;03;26;02:59:59;2017;10;29;03:59:59
;LIT;2018;03;25;02:59:59;2018;10;28;03:59:59
;LIT;2019;03;31;02:59:59;2019;10;27;03:59:59
;LIT;2010;03;28;02:59:59;2010;10;31;03:59:59
;LIT;2011;03;27;02:59:59;2011;10;30;03:59:59
;LIT;2012;03;25;02:59:59;2012;10;28;03:59:59
;LIT;2013;03;31;02:59:59;2013;10;27;03:59:59
;LIT;2014;03;30;02:59:59;2014;10;26;03:59:59
;LIT;2015;03;29;02:59:59;2015;10;25;03:59:59
;LIT;2016;03;27;02:59:59;2016;10;30;03:59:59
;LIT;2017;03;26;02:59:59;2017;10;29;03:59:59
;LIT;2018;03;25;02:59:59;2018;10;28;03:59:59
;LIT;2019;03;31;02:59:59;2019;10;27;03:59:59
;LIT;2010;03;28;02:59:59;2010;10;31;03:59:59
;LIT;2011;03;27;02:59:59;2011;10;30;03:59:59
;LIT;2012;03;25;02:59:59;2012;10;28;03:59:59
;LIT;2013;03;31;02:59:59;2013;10;27;03:59:59
;LIT;2014;03;30;02:59:59;2014;10;26;03:59:59
;LIT;2015;03;29;02:59:59;2015;10;25;03:59:59
;LIT;2016;03;27;02:59:59;2016;10;30;03:59:59
;LIT;2017;03;26;02:59:59;2017;10;29;03:59:59
;LIT;2018;03;25;02:59:59;2018;10;28;03:59:59
;LIT;2019;03;31;02:59:59;2019;10;27;03:59:59
;LIT;2010;03;28;02:59:59;2010;10;31;03:59:59
;LIT;2011;03;27;02:59:59;2011;10;30;03:59:59
;LIT;2012;03;25;02:59:59;2012;10;28;03:59:59
;LIT;2013;03;31;02:59:59;2013;10;27;03:59:59
;LIT;2014;03;30;02:59:59;2014;10;26;03:59:59
;LIT;2015;03;29;02:59:59;2015;10;25;03:59:59
;LIT;2016;03;27;02:59:59;2016;10;30;03:59:59
;LIT;2017;03;26;02:59:59;2017;10;29;03:59:59
;LIT;2018;03;25;02:59:59;2018;10;28;03:59:59
;LIT;2019;03;31;02:59:59;2019;10;27;03:59:59
;LIT;1981;03;31;23:59:59;1981;09;30;23:59:59
;LIT;1982;03;31;23:59:59;1982;09;30;23:59:59
;LIT;1983;03;31;23:59:59;1983;09;30;23:59:59
;LIT;1984;03;31;23:59:59;1984;09;30;02:59:59
;LIT;1985;03;31;01:59:59;1985;09;29;02:59:59
;LIT;1986;03;30;01:59:59;1986;09;28;02:59:59
;LIT;1987;03;29;01:59:59;1987;09;27;02:59:59
;LIT;1988;03;27;01:59:59;1988;09;25;02:59:59
;LIT;1989;03;26;01:59:59;1989;09;24;02:59:59
;LIT;2003;03;30;02:59:59;2003;10;26;03:59:59
;LIT;2004;03;28;02:59:59;2004;10;31;03:59:59
;LIT;2005;03;27;02:59:59;2005;10;30;03:59:59
;LIT;2006;03;26;02:59:59;2006;10;29;03:59:59
;LIT;2007;03;25;02:59:59;2007;10;28;03:59:59
;LIT;2008;03;30;02:59:59;2008;10;26;03:59:59
;LIT;2009;03;29;02:59:59;2009;10;25;03:59:59
;LIT;2010;03;28;02:59:59;2010;10;31;03:59:59
;LIT;2011;03;27;02:59:59;2011;10;30;03:59:59
;LIT;2012;03;25;02:59:59;2012;10;28;03:59:59
;LIT;2013;03;31;02:59:59;2013;10;27;03:59:59
;LIT;2014;03;30;02:59:59;2014;10;26;03:59:59
;LIT;2015;03;29;02:59:59;2015;10;25;03:59:59
;LIT;2016;03;27;02:59:59;2016;10;30;03:59:59
;LIT;2017;03;26;02:59:59;2017;10;29;03:59:59
;LIT;2018;03;25;02:59:59;2018;10;28;03:59:59
;LIT;2019;03;31;02:59:59;2019;10;27;03:59:59
;LS;1943;09;19;01:59:59;1944;03;19;01:59:59
;M;1916;06;3;23:59:59;1916;09;30;23:59:59
;M;1917;03;31;23:59:59;1917;09;29;23:59:59
;M;1918;03;9;23:59:59;1918;10;5;23:59:59
;M;1919;03;1;23:59:59;1919;10;3;23:59:59
;M;1920;03;20;23:59:59;1920;09;18;23:59:59
;M;1940;06;14;23:59:59;1942;11;2;02:59:59
;M;1943;03;29;01:59:59;1943;10;4;02:59:59
;M;1944;04;3;01:59:59;1944;10;2;02:59:59
;M;1945;04;2;01:59:59;1945;09;15;00:59:59
;M;1946;03;17;01:59:59;1946;10;6;02:59:59
;M;1947;03;15;23:59:59;1947;10;5;00:59:59
;M;1948;02;29;01:59:59;1948;10;3;02:59:59
;M;1966;05;21;23:59:59;1966;09;24;23:59:59
;M;1967;05;27;23:59:59;1967;09;23;23:59:59
;M;1968;05;25;23:59:59;1968;09;21;23:59:59
;M;1969;05;31;23:59:59;1969;09;27;23:59:59
;M;1970;05;30;23:59:59;1970;09;26;23:59:59
;M;1971;05;22;23:59:59;1971;09;26;00:59:59
;M;1972;05;27;23:59:59;1972;09;30;23:59:59
;M;1973;03;30;23:59:59;1973;09;29;00:59:59
;M;1974;04;20;23:59:59;1974;09;16;00:59:59
;M;1975;04;20;01:59:59;1975;09;21;01:59:59
;M;1976;04;18;01:59:59;1976;09;19;01:59:59
;M;1977;04;17;01:59:59;1977;09;18;01:59:59
;M;1978;04;16;01:59:59;1978;09;17;01:59:59
;M;1979;04;15;01:59:59;1979;09;16;01:59:59
;M;1980;03;31;01:59:59;1980;09;21;01:59:59
;M;1981;03;29;01:59:59;1981;09;27;02:59:59
;M;1982;03;28;01:59:59;1982;09;26;02:59:59
;M;1983;03;27;01:59:59;1983;09;25;02:59:59
;M;1984;03;25;01:59:59;1984;09;30;02:59:59
;M;1985;03;31;01:59:59;1985;09;29;02:59:59
;M;1986;03;30;01:59:59;1986;09;28;02:59:59
;M;1987;03;29;01:59:59;1987;09;27;02:59:59
;M;1988;03;27;01:59:59;1988;09;25;02:59:59
;M;1989;03;26;01:59:59;1989;09;24;02:59:59
;M;1990;03;25;01:59:59;1990;09;30;02:59:59
;M;1991;03;31;01:59:59;1991;09;29;02:59:59
;M;1992;03;29;01:59:59;1992;09;27;02:59:59
;M;1993;03;28;01:59:59;1993;09;26;02:59:59
;M;1994;03;27;01:59:59;1994;09;25;02:59:59
;M;1995;03;26;01:59:59;1995;09;24;02:59:59
;M;1996;03;31;01:59:59;1996;10;27;02:59:59
;M;1997;03;30;01:59:59;1997;10;26;02:59:59
;M;1998;03;29;01:59:59;1998;10;25;02:59:59
;M;1999;03;28;01:59:59;1999;10;31;02:59:59
;M;2000;03;26;01:59:59;2000;10;29;02:59:59
;M;2001;03;25;01:59:59;2001;10;28;02:59:59
;M;2002;03;31;01:59:59;2002;10;27;02:59:59
;M;2003;03;30;01:59:59;2003;10;26;02:59:59
;M;2004;03;28;01:59:59;2004;10;31;02:59:59
;M;2005;03;27;01:59:59;2005;10;30;02:59:59
;M;2006;03;26;01:59:59;2006;10;29;02:59:59
;M;2007;03;25;01:59:59;2007;10;28;02:59:59
;M;2008;03;30;01:59:59;2008;10;26;02:59:59
;M;2009;03;29;01:59:59;2009;10;25;02:59:59
;M;2010;03;28;01:59:59;2010;10;31;02:59:59
;M;2011;03;27;01:59:59;2011;10;30;02:59:59
;M;2012;03;25;01:59:59;2012;10;28;02:59:59
;M;2013;03;31;01:59:59;2013;10;27;02:59:59
;M;2014;03;30;01:59:59;2014;10;26;02:59:59
;M;2015;03;29;01:59:59;2015;10;25;02:59:59
;M;2016;03;27;01:59:59;2016;10;30;02:59:59
;M;2017;03;26;01:59:59;2017;10;29;02:59:59
;M;2018;03;25;01:59:59;2018;10;28;02:59:59
;M;2019;03;31;01:59:59;2019;10;27;02:59:59
;MA;1939;09;11;23:59:59;1939;11;18;23:59:59
;MA;1940;02;24;23:59:59;1945;11;17;23:59:59
;MA;1950;06;10;23:59:59;1950;10;28;23:59:59
;MA;1967;06;3;11:59:59;1967;09;30;23:59:59
;MA;1974;06;23;23:59:59;1974;08;31;23:59:59
;MA;1976;04;30;23:59:59;1976;07;31;23:59:59
;MA;1977;04;30;23:59:59;1977;09;27;23:59:59
;MA;1978;05;31;23:59:59;1978;08;3;23:59:59
;MA;2008;05;31;23:59:59;2008;08;31;23:59:59
;MA;2009;05;31;23:59:59;2009;08;20;23:59:59
;MC;1916;06;14;22:59:59;1916;10;1;23:59:59
;MC;1917;03;24;22:59:59;1917;10;7;23:59:59
;MC;1918;03;9;22:59:59;1918;10;6;23:59:59
;MC;1919;03;1;22:59:59;1919;10;5;23:59:59
;MC;1920;02;14;22:59:59;1920;10;23;23:59:59
;MC;1921;03;14;22:59:59;1921;10;25;23:59:59
;MC;1922;03;25;22:59:59;1922;10;7;23:59:59
;MC;1923;05;26;22:59:59;1923;10;6;23:59:59
;MC;1924;03;29;22:59:59;1924;10;4;23:59:59
;MC;1925;04;4;22:59:59;1925;10;3;23:59:59
;MC;1926;04;17;22:59:59;1926;10;2;23:59:59
;MC;1927;04;9;22:59:59;1927;10;1;23:59:59
;MC;1928;04;14;22:59:59;1928;10;6;23:59:59
;MC;1929;04;20;22:59:59;1929;10;5;23:59:59
;MC;1930;04;12;22:59:59;1930;10;4;23:59:59
;MC;1931;04;18;22:59:59;1931;10;3;23:59:59
;MC;1932;04;2;22:59:59;1932;10;1;23:59:59
;MC;1933;03;25;22:59:59;1933;10;7;23:59:59
;MC;1934;04;7;22:59:59;1934;10;6;23:59:59
;MC;1935;03;30;22:59:59;1935;10;5;23:59:59
;MC;1936;04;18;22:59:59;1936;10;3;23:59:59
;MC;1937;04;3;22:59:59;1937;10;2;23:59:59
;MC;1938;03;26;22:59:59;1938;10;1;23:59:59
;MC;1939;04;15;22:59:59;1939;11;18;23:59:59
;MC;1940;02;25;01:59:59;1941;05;4;23:59:59
;MC;1941;10;5;23:59:59;1942;03;8;23:59:59
;MC;1942;11;2;02:59:59;1943;03;29;01:59:59
;MC;1943;10;4;02:59:59;1944;04;3;01:59:59
;MC;1944;10;8;00:59:59;1945;04;2;01:59:59
;MC;1976;03;28;00:59:59;1976;09;26;00:59:59
;MC;1977;04;3;01:59:59;1977;09;25;02:59:59
;MC;1978;04;2;01:59:59;1978;10;1;02:59:59
;MC;1979;04;1;01:59:59;1979;09;30;02:59:59
;MC;1980;04;6;01:59:59;1980;09;28;02:59:59
;MC;1981;03;29;01:59:59;1981;09;27;02:59:59
;MC;1982;03;28;01:59:59;1982;09;26;02:59:59
;MC;1983;03;27;01:59:59;1983;09;25;02:59:59
;MC;1984;03;25;01:59:59;1984;09;30;02:59:59
;MC;1985;03;31;01:59:59;1985;09;29;02:59:59
;MC;1986;03;30;01:59:59;1986;09;28;02:59:59
;MC;1987;03;29;01:59:59;1987;09;27;02:59:59
;MC;1988;03;27;01:59:59;1988;09;25;02:59:59
;MC;1989;03;26;01:59:59;1989;09;24;02:59:59
;MC;1990;03;25;01:59:59;1990;09;30;02:59:59
;MC;1991;03;31;01:59:59;1991;09;29;02:59:59
;MC;1992;03;29;01:59:59;1992;09;27;02:59:59
;MC;1993;03;28;01:59:59;1993;09;26;02:59:59
;MC;1994;03;27;01:59:59;1994;09;25;02:59:59
;MC;1995;03;26;01:59:59;1995;09;24;02:59:59
;MC;1996;03;31;01:59:59;1996;10;27;02:59:59
;MC;1997;03;30;01:59:59;1997;10;26;02:59:59
;MC;1998;03;29;01:59:59;1998;10;25;02:59:59
;MC;1999;03;28;01:59:59;1999;10;31;02:59:59
;MC;2000;03;26;01:59:59;2000;10;29;02:59:59
;MC;2001;03;25;01:59:59;2001;10;28;02:59:59
